"","id_str","text","date"
"293","933280234220134401","It wasnt the White House, it wasnt the State Department, it wasnt father LaVars so-called people on the ground in China that got his son out of a long term prison sentence - IT WAS ME. Too bad! LaVar is just a poor mans version of Don King, but without the hair. Just think..",2017-11-22
"294","933105158275325952","Today, we continued a wonderful American Tradition at the White House. Drumstick and Wishbone will live out their days in the beautiful Blue Ridge Mountains at Gobblers Rest... https://t.co/fsS8B8f5UR",2017-11-21
"295","933038654171344896","President Donald J. Trump and @FLOTUS Melania Participate in the Pardoning of the National Thanksgiving Turkey at the White House. https://t.co/Zauqz4jfWv",2017-11-21
"296","932578255810498560","Under President Trump unemployment rate will drop below 4%.  Analysts predict economic boom for 2018!  @foxandfriends and @Varneyco",2017-11-20
"297","932570628451954688","Marshawn Lynch of the NFLs Oakland Raiders stands for the Mexican Anthem and sits down to boos for our National Anthem. Great disrespect! Next time NFL should suspend him for remainder of season. Attendance and ratings way down.",2017-11-20
"298","932433668068528131","Republican Senators are working very hard to get Tax Cuts and Tax Reform approved. Hopefully it will not be long and they do not want to disappoint the American public!",2017-11-20
"299","932420488642617344","Border Patrol Officer killed at Southern Border, another badly hurt. We will seek out and bring to justice those responsible. We will, and must, build the Wall!",2017-11-20
"300","932397369655808001","Big-game trophy decision will be announced next week but will be very hard pressed to change my mind that this horror show in any way helps conservation of Elephants or any other animal.",2017-11-19
"301","932392209445457920","Shoplifting is a very big deal in China, as it should be (5-10 years in jail), but not to father LaVar. Should have gotten his son out during my next trip to China instead. China told them why they were released. Very ungrateful!",2017-11-19
"302","932388590344196096","Sen. Jeff Flake(y), who is unelectable in the Great State of Arizona (quit race, anemic polls) was caught (purposely) on mike saying bad things about your favorite President. Hell be a NO on tax cuts because his political career anyway is toast.",2017-11-19
"303","932303108146892801","Now that the three basketball players are out of China and saved from years in jail, LaVar Ball, the father of LiAngelo, is unaccepting of what I did for his son and that shoplifting is no big deal. I should have left them in jail!",2017-11-19
"304","931882145181773826","RT @greta: Thank you @realDonaldTrump - this is important to so many of us https://t.co/zJAfZByQKX",2017-11-18
"305","931882044044529665","RT @piersmorgan: BOOM! Thank you, Mr President. Trophy-hunting is repellent. https://t.co/iEPfEQNX4t",2017-11-18
"306","931877599034388480","Crooked Hillary Clinton is the worst (and biggest) loser of all time. She just cant stop, which is so good for the Republican Party. Hillary, get on with your life and give it another try in three years!",2017-11-18
"307","931685146415255552","Put big game trophy decision on hold until such time as I review all conservation facts. Under study for years. Will update soon with Secretary Zinke. Thank you!",2017-11-18
"308","931661592135168000","Today, it was an honor to celebrate the Collegiate National Champions of 2016/2017 at the @WhiteHouse! 
#NCAAChampions<ÆPhotos: https://t.co/Ecl2phhzyl https://t.co/w8jE24pLwa",2017-11-17
"309","931538234169069568","Together, we're going to restore safety to our streets and peace to our communities, and we're going to destroy the vile criminal cartel, #MS13, and many other gangs...

'Hundreds arrested in MS-13 crackdown'
https://t.co/Mp268d8RaU https://t.co/mrynwnTuoO",2017-11-17
"310","931477193255014400","If Democrats were not such obstructionists and understood the power of lower taxes, we would be able to get many of their ideas into Bill!",2017-11-17
"311","931469365538672640","Great numbers on Stocks and the Economy. If we get Tax Cuts and Reform, we'll really see some great results!",2017-11-17
"312","931360196554821632",".And to think that just last week he was lecturing anyone who would listen about sexual harassment and respect for women. Lesley Stahl tape?",2017-11-17
"313","931357870024687616","The Al Frankenstien picture is really bad, speaks a thousand words. Where do his hands go in pictures 2, 3, 4, 5 &amp; 6 while she sleeps? .....",2017-11-17
"314","931355543096233985","Big win today in the House for GOP Tax Cuts and Reform, 227-205. Zero Dems, they want to raise taxes much higher, but not for our military!",2017-11-17
"315","931254609041068032","Congratulations to the House of Representatives for passing the #TaxCutsandJobsAct  a big step toward fulfilling our promise to deliver historic TAX CUTS for the American people by the end of the year! https://t.co/8FjefMj6hh",2017-11-16
"316","931223807037263873","Need all on the UN Security Council to vote to renew the Joint Investigative Mechanism for Syria to ensure that Assad Regime does not commit mass murder with chemical weapons ever again.",2017-11-16
"317","931140567089721344","China is sending an Envoy and Delegation to North Korea - A big move, we'll see what happens!",2017-11-16
"318","931123400810037248","....your release possible and, HAVE A GREAT LIFE! Be careful, there are many pitfalls on the long and winding road of life!",2017-11-16
"319","931122234437046272","To the three UCLA basketball players I say:  You're welcome, go out and give a big Thank You to President Xi Jinping of China who made.....",2017-11-16
"320","930982399202217984","Big vote tomorrow in the House. Tax cuts are getting close!",2017-11-16
"321","930981685658902528","Why are Democrats fighting massive tax cuts for the middle class and business (jobs)? The reason: Obstruction and Delay!",2017-11-16
"322","930840960346611712","It is actually hard to believe how naive (or dumb) the Failing @nytimes is when it comes to foreign policy...weak and ineffective!",2017-11-15
"323","930837616714571776","...They should realize that these relationships are a good thing, not a bad thing. The U.S. is being respected again. Watch Trade!",2017-11-15
"324","930836707095863296","The failing @nytimes hates the fact that I have developed a great relationship with World leaders like Xi Jinping, President of China.....",2017-11-15
"325","930815626460921856","Do you think the three UCLA Basketball Players will say thank you President Trump? They were headed for 10 years in jail!",2017-11-15
"326","930751807101562881","Thank you! https://t.co/EQMwv1XbiM",2017-11-15
"327","930750650010480640","Thank you, working hard! https://t.co/TmNdNPBJ3m",2017-11-15
"328","930748627642998784","While in the Philippines I was forced to watch @CNN, which I have not done in months, and again realized how bad, and FAKE, it is. Loser!",2017-11-15
"329","930747213659197441",".@foxandfriends will be showing much of our successful trip to Asia, and the friendships &amp; benefits that will endure for years to come!",2017-11-15
"330","930744931609694208","Our great country is respected again in Asia. You will see the fruits of our long but successful trip for many years to come!",2017-11-15
"331","930743631954305024","RT @Scavino45: 20,295 miles later #POTUSinAsia has successfully concluded as @POTUS @realDonaldTrump lands on the South Lawn of @WhiteHouse&",2017-11-15
"332","930742813599334402","RT @realDonaldTrump: Unemployment is down to 4.1%, lowest in 17 years. 1.5 million new jobs created since I took office. Highest stock Mark&",2017-11-15
"333","930742717721739264","RT @PChowka: Sean Hannity's Big Week - Top Ratings, Probing Reporting, and Let There Be Light at American Thinker https://t.co/b0RxpZd3Lb h&",2017-11-15
"334","930742569092435968","RT @realDonaldTrump: Thank you to our GREAT Military/Veterans and @PacificCommand.

Remember #PearlHarbor. Remember the @USSArizona!

A day&",2017-11-15
"335","930657178544984066","Just returned from Asia after 12 very successful days. Great to be home!",2017-11-15
"336","930655291569524736","May God be with the people of Sutherland Springs, Texas. The FBI and Law Enforcement has arrived.",2017-11-15
"337","930490487903084544","THANK YOU ASIA! #USA<ú<ø https://t.co/FziKSbrzcu",2017-11-14
"338","930362633852735488","THANK YOU to the amazing staff and their families of the United States Embassy in the Philippines. Keep up the GREAT WORK! https://t.co/3ABVXTsJM0",2017-11-14
"339","930346433177378817","One of the most accurate polls last time around. But #FakeNews likes to say were in the 30s. They are wrong. Some people think numbers could be in the 50's. Together, WE will MAKE AMERICA GREAT AGAIN! https://t.co/YhrwkdObhP",2017-11-14
"340","930320191699017730","I will be making a major statement from the @WhiteHouse upon my return to D.C. Time and date to be set.",2017-11-14
"341","930305984077156352","Just arrived at #ASEAN50 in the Philippines for my final stop with World Leaders. Will lead to FAIR TRADE DEALS, unlike the horror shows from past Administrations. Will then be leaving for D.C. Made many good friends!",2017-11-14
"342","930304414564352000","After my tour of Asia, all Countries dealing with us on TRADE know that the rules have changed. The United States has to be treated fairly and in a reciprocal fashion. The massive TRADE deficits must go down quickly!",2017-11-14
"343","930301344342265857","Great to see @RandPaul looking well and back on the Senate floor. He will help us with TAX CUTS and REFORM!",2017-11-14
"344","930259298407419904","Excited to be heading home to see the House pass a GREAT Tax Bill with the middle class getting big TAX CUTS!

#MakeAmericaGreatAgain<ú<ø",2017-11-14
"345","930089374187950081","I am proud of the Rep. House &amp; Senate for working so hard on cutting taxes {&amp; reform.} Were getting close! Now, how about ending the unfair &amp; highly unpopular Indiv Mandate in OCare &amp; reducing taxes even further? Cut top rate to 35% w/all of the rest going to middle income cuts?",2017-11-13
"346","930087113764327424","Happy to announce, I am nominating Alex Azar to be the next HHS Secretary. He will be a star for better healthcare and lower drug prices!",2017-11-13
"347","930050967067820032","Will be leaving the Philippines tomorrow after many days of constant mtgs &amp; work in order to #MAGA! My promises are rapidly being fulfilled.",2017-11-13
"348","930049882949345281","Great day of bilateral meetings at #ASEANSummit on trade, which we are turning around to be great deals for our country! https://t.co/2ahAvm4n9s",2017-11-13
"349","929717762422988801","Thank you! https://t.co/TD0rYcWN8C",2017-11-12
"350","929670192434745344","We had a wonderful visit to Vietnam, thank you President Tran Dai Quang! Heading to the #ASEANSummit 50th Anniv Gala in the Philippines now. https://t.co/WfSd8EE3Nm",2017-11-12
"351","929655283181391874","Just landed in the Philippines after a great day of meetings and events in Hanoi, Vietnam! https://t.co/YxHRNhhPWo",2017-11-12
"352","929651728726798336","Just landed in the Philippines after a great day of meetings and events in Hanoi, Vietnam!",2017-11-12
"353","929511061954297857","Why would Kim Jong-un insult me by calling me ""old,"" when I would NEVER call him ""short and fat?"" Oh well, I try so hard to be his friend - and maybe someday that will happen!",2017-11-12
"354","929509950811881472","Does the Fake News Media remember when Crooked Hillary Clinton, as Secretary of State, was begging Russia to be our friend with the misspelled reset button? Obama tried also, but he had zero chemistry with Putin.",2017-11-12
"355","929503641014112256","When will all the haters and fools out there realize that having a good relationship with Russia is a good thing, not a bad thing. There always playing politics - bad for our country. I want to solve North Korea, Syria, Ukraine, terrorism, and Russia can greatly help!",2017-11-12
"356","929503025512693760","Met with President Putin of Russia who was at #APEC meetings. Good discussions on Syria. Hope for his help to solve, along with China the dangerous North Korea crisis. Progress being made.",2017-11-12
"357","929492850101940225","Will be doing a joint press conference in Hanoi, Vietnam then heading for final destination of trip, the Phillipines.",2017-11-11
"358","929492038231429120","President Xi of China has stated that he is upping the sanctions against #NoKo. Said he wants them to denuclearize. Progress is being made.",2017-11-11
"359","929326786709807105","Presidential Proclamation Commemorating the 50th Anniversary of the Vietnam War 
¡https://t.co/hgUQP9leqK 
¡https://t.co/9C0yyIv9Ws https://t.co/f9snmRUA4a",2017-11-11
"360","929320777668628480","On this wonderful Veterans Day, I want to express the incredible gratitude of the entire American Nation to our GREAT VETERANS. Thank you! https://t.co/GhQbCA7yII",2017-11-11
"361","928969836897583104","On behalf of an entire nation, Happy 242nd Birthday to the men and women of the United States Marines!
#USMC242 #SemperFi https://t.co/ecgoSJP5Uc",2017-11-10
"362","928936220360503296","The United States has been reminded time and again in recent years that economic security is not merely RELATED to national security - economic security IS national security. It is vital to our national strength. #APEC2017 https://t.co/8gKQUhit2X",2017-11-10
"363","928933135806488577","The United States has been reminded time and again in recent years that economic security is not merely RELATED to national security -economic security IS national security. It is vital to our national strength. #APEC2017 https://t.co/mGPeyZEyqm",2017-11-10
"364","928931835664465921","The United States is prepared to work with each of the leaders in this room today to achieve mutually beneficial commerce that is in the interests of both your countries and mine. That is the message I am here to deliver today. #APEC2017 https://t.co/CM3Hqt16A8",2017-11-10
"365","928926863375794176","Today I am here to offer a renewed partnership with America -- to work together to strengthen the bonds of friendship and commerce between all of the nations of the Indo-Pacific, and together, to promote our prosperity and security. #APEC2017 https://t.co/gN2YbS9CYB",2017-11-10
"366","928922787938385920","In more and more places throughout this region, citizens of SOVEREIGN and INDEPENDENT nations have taken greater control of their destinies, and unlocked the potential of their people. #APEC2017 https://t.co/a570IIGe0I",2017-11-10
"367","928918183104225280","Throughout my travels, I've had the pleasure of sharing the good news from America. I've had the honor of sharing our vision for a free &amp; open Indo-Pacific -- a place where sovereign &amp; independent nations, w/diverse cultures &amp; many different dreams, can all prosper side-by-side. https://t.co/qBOCY3u7YV",2017-11-10
"368","928861178113040385","Just landed in Da Nang, Vietnam to deliver a speech at #APEC2017",2017-11-10
"369","928793643367960576","I am leaving China for #APEC2017 in Vietnam. @FLOTUS Melania is staying behind to see the zoo, and of course, the Great WALL of China before going to Alaska to greet our AMAZING troops.",2017-11-10
"370","928770248370728960","My meetings with President Xi Jinping were very productive on both trade and the subject of North Korea. He is a highly respected and powerful representative of his people. It was great being with him and Madame Peng Liyuan!",2017-11-09
"371","928769154345324544","I dont blame China, I blame the incompetence of past Admins for allowing China to take advantage of the U.S. on trade leading up to a point where the U.S. is losing $100's of billions. How can you blame China for taking advantage of people that had no clue? I would've done same!",2017-11-09
"372","928622838487007260","In the coming months and years ahead I look forward to building an even STRONGER relationship between the United States and China. <ú<ø<è<ó https://t.co/mK3SB7t3EV",2017-11-09
"373","928519663780208640","President Xi, thank you for such an incredible welcome ceremony. It was a truly memorable and impressive display! =øhttps://t.co/J9x51h1LBe https://t.co/g4Z7mO5cV9",2017-11-09
"374","928325667556548608","Congratulations to all of the DEPLORABLES and the millions of people who gave us a MASSIVE (304-227) Electoral College landslide victory! https://t.co/7ifv5gT7Ur",2017-11-08
"375","928286153672970240","Looking forward to a full day of meetings with President Xi and our delegations tomorrow. THANK YOU for the beautiful welcome China! @FLOTUS Melania and I will never forget it! https://t.co/sQoUWIGAiQ",2017-11-08
"376","928279728125108225","NoKo has interpreted America's past restraint as weakness. This would be a fatal miscalculation. Do not underestimate us. AND DO NOT TRY US. https://t.co/4llqLrNpK3",2017-11-08
"377","928267692645036032","On behalf of @FLOTUS Melania and I, THANK YOU for an unforgettable afternoon and evening at the Forbidden City in Beijing, President Xi and Madame Peng Liyuan. We are looking forward to rejoining you tomorrow morning! https://t.co/ma0F7SHbVU",2017-11-08
"378","928124338343202816","Leaving South Korea now heading to China. Looking very much forward to meeting and being with President Xi!",2017-11-08
"379","928105793366392832","Together, we dream of a Korea that is free, a peninsula that is safe, and families that are reunited once again! https://t.co/9tsZRCC83j",2017-11-08
"380","928098389966942208","Anyone who doubts the strength or determination of the U.S. should look to our past....and you will doubt it no longer. https://t.co/zyuYc0fIH6",2017-11-08
"381","928097817037627393","The North Korean regime has pursued its nuclear &amp; ballistic missile programs in defiance of every assurance, agreement, &amp; commmitment it has made to the U.S. and its allies. It's broken all of those commitments... https://t.co/xJ4jUpA8d8",2017-11-08
"382","928097146993369088","The U.S., under my administration, is completely rebuilding its military, and they're spending hundreds of billions of dollars to the newest and finest military equipment anywhere in the world, being built right now. I want peace through strength! https://t.co/2YXkIvRIFi",2017-11-08
"383","928083235040579584","Join me LIVE in South Korea<ú<ø<ð<÷
#NationalAssembly #POTUSinAsia 
¡https://t.co/M3iEhPdkas https://t.co/hSxdtd2UnY",2017-11-08
"384","928074747316928513","Ed Gillespie worked hard but did not embrace me or what I stand for. Dont forget, Republicans won 4 out of 4 House seats, and with the economy doing record numbers, we will continue to win, even bigger than before!",2017-11-08
"385","928064591665467393","Getting ready to make a major speech to the National Assembly here in South Korea, then will be headed to China where I very much look forward to meeting with President Xi who is just off his great political victory.",2017-11-08
"386","928016742575738882","Thank you to all Americans who participated in Nat'l Rx Drug Take Back Day. A record amount of drugs collected &amp; disposed. We can do this!",2017-11-07
"387","927906208203276288","Franklin, such a great photo. 

HAPPY 99th BIRTHDAY to your father, @BillyGraham! https://t.co/l0c7RvvOa1",2017-11-07
"388","927852358209622016",".@EdWGillespie will totally turn around the high crime and poor economic performance of VA. MS-13 and crime will be gone. Vote today, ASAP!",2017-11-07
"389","927851452185407490","....and has been horrible on Virginia economy. Vote @EdWGillespie today!",2017-11-07
"390","927851387857367040","Ralph Northam will allow crime to be rampant in Virginia. Hes weak on crime, weak on our GREAT VETS, Anti-Second Amendment....",2017-11-07
"391","927847471321141249","....is making. Working very hard on TAX CUTS for the middle class, companies and jobs!",2017-11-07
"392","927847349648609280","Stock market hit yet another all-time record high yesterday. There is great confidence in the moves that my Administration....",2017-11-07
"393","927844454957850625","Thank you to President Moon of South Korea for the beautiful welcoming ceremony. It will always be remembered. https://t.co/bMvJz1iV2a",2017-11-07
"394","927802776737984513","It was my great honor to have lunch with our INCREDIBLE U.S. and ROK troops at Camp Humphreys, in South Korea. <ú<ø<ð<÷ https://t.co/5NJirz4iNM https://t.co/kNLyONhBCC",2017-11-07
"395","927715648477724672","RT @AbeShinzo: Èéó×'qkˆ‹ntò„jå,*Oo“UDjOåsßnú‹NjDF’Lk:YShLgM~W_

,SkBŠLhFÉÊëÉ]Wf¢¸¢t*n'Ÿ’JHŠWfD~Y

@realDonaldTrump https://t.&",2017-11-07
"396","927704104222076928","RT @realDonaldTrump: #USA<ú<ø #Japan<ï<õ https://t.co/EvxFqAVnFS",2017-11-07
"397","927673257230327808","....Some of those they are harshly treating have been milking their country for years!",2017-11-06
"398","927672843504177152","I have great confidence in King Salman and the Crown Prince of Saudi Arabia, they know exactly what they are doing....",2017-11-06
"399","927648870796070912","Getting ready to leave for South Korea and meetings with President Moon, a fine gentleman. We will figure it all out!",2017-11-06
"400","927645648685551616","My visit to Japan and friendship with PM Abe will yield many benefits, for our great Country. Massive military &amp; energy orders happening+++!",2017-11-06
"401","927644826006425601","The state of Virginia economy, under Democrat rule, has been terrible. If you vote Ed Gillespie tomorrow, it will come roaring back!",2017-11-06
"402","927523335956848640","#USA<ú<ø #Japan<ï<õ https://t.co/EvxFqAVnFS",2017-11-06
"403","927397233741492225","...Americans do what we do best: we pull together. We join hands. We lock arms and through the tears and the sadness, we stand strong... https://t.co/qkCPgtKGkA",2017-11-06
"404","927265906086031363","May God be w/ the people of Sutherland Springs, Texas. The FBI &amp; law enforcement are on the scene. I am monitoring the situation from Japan.",2017-11-05
"405","927077305876434945","Heading into the 12 days with great negotiating strength because of our tremendous economy. https://t.co/4HnXkR3EhW",2017-11-05
"406","927075137131896832","It was a true honor to be at Yokota Air Base with our GREAT @USForcesJapan! https://t.co/KEXnIkkQks",2017-11-05
"407","927059219370643456","Playing golf with Prime Minister Abe and Hideki Matsuyama, two wonderful people! https://t.co/vYLULe0o2K",2017-11-05
"408","927007332743172098","Just gave a speech to the great men and women at Yokota Air Base in Tokyo, Japan. Leaving to see Prime Minister Abe. https://t.co/6LRAgojvDB",2017-11-05
"409","926973117708296192","I am landing shortly. Cant wait to be with our GREAT MILITARY. See you soon! https://t.co/AVLrrOxmm4",2017-11-05
"410","926793510723796993","Would very much appreciate Saudi Arabia doing their IPO of Aramco with the New York Stock Exchange. Important to the United States!",2017-11-04
"411","926789876556500992","Unemployment is down to 4.1%, lowest in 17 years. 1.5 million new jobs created since I took office. Highest stock Market ever, up $5.4 trill",2017-11-04
"412","926783758530781184","RT @IvankaTrump: Touched by the warm hospitality of Prime Minister Abe and the Japanese people. BŠLhFTVD~Y [Thank you]! Until next time <ï<õ&",2017-11-04
"413","926707692395102219","Thank you to our GREAT Military/Veterans and @PacificCommand.

Remember #PearlHarbor. Remember the @USSArizona!

A day Ill never forget. https://t.co/CMkB0kTkSc",2017-11-04
"414","926647019455766528","Thank you for such a beautiful welcome Hawaii. My great honor to visit @PacificCommand upon arrival. Heading to Pearl Harbor w/ @FLOTUS now. https://t.co/6gDME9cmnS",2017-11-04
"415","926580912036466690","Getting ready to land in Hawaii. Looking so much forward to meeting with our great Military/Veterans at Pearl Harbor!",2017-11-03
"416","926492915626663939","The decision on Sergeant Bergdahl is a complete and total disgrace to our Country and to our Military.",2017-11-03
"417","926484660946862085","JOBS, JOBS, JOBS! https://t.co/twUNktGbnb",2017-11-03
"418","926481563214376961","The rigged Dem Primary, one of the biggest political stories in years, got ZERO coverage on Fake News Network TV last night. Disgraceful!",2017-11-03
"419","926460439000698880","Just took off for ceremony @ Pearl Harbor. Will then be heading to Japan, SKorea, China, Vietnam &amp; the Philippines. Will never let you down!",2017-11-03
"420","926456409260285952","I always felt I would be running and winning against Bernie Sanders, not Crooked H, without cheating, I was right.",2017-11-03
"421","926456069047582721","Bernie Sanders supporters have every right to be apoplectic of the complete theft of the Dem primary by Crooked Hillary!",2017-11-03
"422","926421589159182339","...Based on that, the Military has hit ISIS ""much harder"" over the last two days. They will pay a big price for every attack on us!",2017-11-03
"423","926419647708258304","ISIS just claimed the Degenerate Animal who killed, and so badly wounded, the wonderful people on the West Side, was ""their soldier."" .....",2017-11-03
"424","926417546038923264","Pocahontas just stated that the Democrats, lead by the legendary Crooked Hillary Clinton, rigged the Primaries! Lets go FBI &amp; Justice Dept.",2017-11-03
"425","926415703476928512","The real story on Collusion is in Donna B's new book. Crooked Hillary bought the DNC &amp; then stole the Democratic Primary from Crazy Bernie!",2017-11-03
"426","926406490763784194","....People are angry.  At some point the Justice Department, and the FBI, must do what is right and proper. The American public deserves it!",2017-11-03
"427","926404584456773632","...New Donna B book says she paid for and stole the Dem Primary. What about the deleted E-mails, Uranium, Podesta, the Server, plus, plus...",2017-11-03
"428","926403023861141504","Everybody is asking why the Justice Department (and FBI) isn't looking into all of the dishonesty going on with Crooked Hillary &amp; the Dems..",2017-11-03
"429","926401530013642765","My Twitter account was taken down for 11 minutes by a rogue employee. I guess the word must finally be getting out-and having an impact.",2017-11-03
"430","926260114146889728","I will be interviewed by @IngrahamAngle on @FoxNews at 10:00. Enjoy!",2017-11-03
"431","926259330474704900","The @TuckerCarlson opening statement about our once cherished and great FBI was so sad to watch. James Comey's leadership was a disaster!",2017-11-03
"432","926249604936556545","....This is real collusion and dishonesty. Major violation of Campaign Finance Laws and Money Laundering - where is our Justice Department?",2017-11-03
"433","926247543801044993","Donna Brazile just stated the DNC RIGGED the system to illegally steal the Primary from Bernie Sanders. Bought and paid for by Crooked H....",2017-11-03
"434","926238774773862400","Great Tax Cut rollout today. The lobbyists are storming Capital Hill, but the Republicans will hold strong and do what is right for America!",2017-11-03
"435","926216279287042048","Today, it was my pleasure and great honor to announce my nomination of Jerome Powell to be the next Chairman of the @FederalReserve. https://t.co/6aDuRy3zws",2017-11-02
"436","926185468911382529","Broadcom's move to America=$20 BILLION of annual rev into U.S.A., $3+ BILLION/yr. in research/engineering &amp; $6 BILLION/yr. in manufacturing. https://t.co/NsJ4PtVTtl",2017-11-02
"437","926176823117074433","Today, we are thrilled to welcome @Broadcom CEO Hock Tan to the WH to announce he is moving their HQs from Singapore back to the U.S.A..... https://t.co/WrqUXBndyZ",2017-11-02
"438","926157911151214592","Congress must end chain migration so that we can have a system that is SECURITY BASED! We need to make AMERICA SAFE! #USA<ú<ø https://t.co/d7L1YW5iVY",2017-11-02
"439","926155393490878464","I am calling on Congress to TERMINATE the diversity visa lottery program that presents significant vulnerabilities to our national security. https://t.co/tW4wOlI4vu",2017-11-02
"440","926139726129704960","Congratulations to the Houston @Astros, 2017 #WorldSeries Champions¾#HoustonStrong #EarnHistory https://t.co/BP7OEzdhFi",2017-11-02
"441","926054936718307328","...There is also something appropriate about keeping him in the home of the horrible crime he committed. Should move fast. DEATH PENALTY!",2017-11-02
"442","926053970535243777","Would love to send the NYC terrorist to Guantanamo but statistically that process takes much longer than going through the Federal system...",2017-11-02
"443","925931294705545216","NYC terrorist was happy as he asked to hang ISIS flag in his hospital room. He killed 8 people, badly injured 12. SHOULD GET DEATH PENALTY!",2017-11-02
"444","925925920304779264","Great mtg w/ @Cabinet today. Tomorrow, I will be announcing the new head of the Fed. I think you will be extremely impressed by this person! https://t.co/5ASJVLGAiG",2017-11-02
"445","925916863401480192","Happy birthday to @garyplayer, a truly great Champion and Person!",2017-11-02
"446","925913030159937537","It is finally happening for our great clean coal miners! https://t.co/suAnjs6Ccz",2017-11-02
"447","925910265060831232","The United States will be immediately implementing much tougher Extreme Vetting Procedures. The safety of our citizens comes first!",2017-11-02
"448","925907651350941696","Just spoke to President Macri of Argentina about the five proud and wonderful men killed in the West Side terror attack. God be with them!",2017-11-02
"449","925860866767163393","CHAIN MIGRATION must end now! Some people come in, and they bring their whole family with them, who can be truly evil. NOT ACCEPTABLE! https://t.co/PQGeTTdRtX",2017-11-01
"450","925845770724618240","@SenateMajLdr @SenateGOP ...and Appeals Court Judges at a record clip! Our courts are rapidly changing for the better!",2017-11-01
"451","925845735089889280","Thanks to @SenateMajLdr McConnell and the @SenateGOP we are appointing high-quality Federal District...",2017-11-01
"452","925833462426292226","Thank you to the GREAT NYPD, First Responders and all govt officials for having handled the terrible West Side attack so professionally! https://t.co/imPIdOzjAn",2017-11-01
"453","925818338172915712","@NYGovCuomo @NYCMayor ...fully supports any and all of their efforts with respect to the West Side attack. #NYCStrong",2017-11-01
"454","925818295462322184","Just spoke with @NYGovCuomo and @NYCMayor de Blasio to let them know that the federal government...",2017-11-01
"455","925806343855984647","We mourn the horrifying terrorist attack in NYC. All of America is praying and grieving for the families who lost their precious loved ones. https://t.co/WZFHXoJE3K",2017-11-01
"456","925740081805217792","....for the Middle Class. The House and Senate should consider ASAP as the process of final approval moves along. Push Biggest Tax Cuts EVER",2017-11-01
"457","925739132579729420","Wouldn't it be great to Repeal the very unfair and unpopular Individual Mandate in ObamaCare and use those savings for further Tax Cuts.....",2017-11-01
"458","925716689064427520","#NYCStrong #USA<ú<ø https://t.co/6K3Xw5P87d",2017-11-01
"459","925688931823300609","""Senator Chuck Schumer helping to import Europes problems"" said Col.Tony Shaffer. We will stop this craziness!  @foxandfriends",2017-11-01
"460","925686558304464897","We are fighting hard for Merit Based immigration, no more Democrat Lottery Systems. We must get MUCH tougher (and smarter).  @foxandfriends",2017-11-01
"461","925684982307348480","The terrorist came into our country through what is called the ""Diversity Visa Lottery Program,"" a Chuck Schumer beauty. I want merit based.",2017-11-01
"462","925534445393928199","I have just ordered Homeland Security to step up our already Extreme Vetting Program. Being politically correct is fine, but not for this!",2017-11-01
"463","925533433597775873","The Republican House members are working hard (and late) toward the Massive Tax Cuts that they know you deserve. These will be biggest ever!",2017-11-01
"464","925497025386500096","My thoughts, condolences and prayers to the victims and families of the New York City terrorist attack. God and your country are with you!",2017-10-31
"465","925490503218589696","We must not allow ISIS to return, or enter, our country after defeating them in the Middle East and elsewhere. Enough!",2017-10-31
"466","925474979914887168","In NYC, looks like another attack by a very sick and deranged person. Law enforcement is following this closely. NOT IN THE U.S.A.!",2017-10-31
"467","925447637708496897","U.S. COAL PRODUCTION
Up=È7.8% past year. 
Down=É31.5% last 10 years. 
#EndingWarOnCoal https://t.co/xr20OBb2DV",2017-10-31
"468","925440868575797252","Home Prices Reach New All-Time Highs in August Read more: https://t.co/XzJiZgGQ8R https://t.co/STBtR6mO2j",2017-10-31
"469","925424931390873602","""Consumer Confidence Hits Highest Level Since December 2000"" Read more: https://t.co/w7WkcobFun https://t.co/nLo5XCnuIx",2017-10-31
"470","925405818446663685","RT @IvankaTrump: We're working to make tax cuts &amp; the expanded Child Tax Credit a reality for American families. The time is now! #TaxRefor&",2017-10-31
"471","925394079982280704","Wishing everyone a safe and Happy Halloween!
#Halloween2017 https://t.co/BRpgXVRI8Y",2017-10-31
"472","925388990177562625","Thank you @LuisRiveraMarin! https://t.co/BK7sDv9phU",2017-10-31
"473","925373392827666432","Statement by President Trump on the Apprehension of Mustafa al-Imam for His Alleged Role in Benghazi Attacks https://t.co/2U7WJmfGlM",2017-10-31
"474","925364408364171265","....earth shattering. He and his brother could Drain The Swamp, which would be yet another campaign promise fulfilled. Fake News weak!",2017-10-31
"475","925363340553211909","The biggest story yesterday, the one that has the Dems in a dither, is Podesta running from his firm. What he know about Crooked Dems is....",2017-10-31
"476","925336826717593600","I hope people will start to focus on our Massive Tax Cuts for Business (jobs) and the Middle Class (in addition to Democrat corruption)!",2017-10-31
"477","925335577217683456","....came to the campaign. Few people knew the young, low level volunteer named George, who has already proven to be a liar. Check the DEMS!",2017-10-31
"478","925333956110757888","The Fake News is working overtime. As Paul Manaforts lawyer said, there was ""no collusion"" and events mentioned took place long before he...",2017-10-31
"479","925006418989715456","....Also, there is NO COLLUSION!",2017-10-30
"480","925005659569041409","Sorry, but this is years ago, before Paul Manafort was part of the Trump campaign. But why aren't Crooked Hillary &amp; the Dems the focus?????",2017-10-30
"481","924966722544848896","Great job by MichaelCaputo on @foxandfriends.",2017-10-30
